"","MSZoning","Street","LandContour","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","Foundation","Heating","GarageType","SaleType","SaleCondition","Alley","Fence","MiscFeature","Quarter","LotShape","Utilities","LandSlope","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageFinish","GarageQual","GarageCond","PavedDrive","PoolQC","OverallQual","OverallCond","MSSubClass","LotFrontage","LotArea","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","YrSold","GarageAge","Age","RemodAge"
"367","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","BLQ","Unf","Gd","Y","SBrkr","TA","Typ","Gd","RFn","TA","TA","Y",NA,"6","5",20,70.0499583680267,9500,247,609,0,785,1394,1394,0,0,1394,1,0,1,1,3,1,6,2,2,514,0,76,0,0,185,0,0,2009,46,46,46
"368","RL","Pave","Lvl","Corner","NAmes","Norm","Norm","1Fam","SLvl","Gable","Tar&Grv","Plywood","Plywood","BrkFace","CBlock","GasA","Basment","WD","Normal","N/A","N/A","N/A","IV","IR1","AllPub","Gtl","TA","TA","Gd","TA","Gd","GLQ","Unf","Gd","Y","SBrkr","TA","Typ","Gd","RFn","TA","TA","Y",NA,"6","5",80,101,9150,305,371,0,728,1099,1431,0,0,1431,0,1,1,0,3,1,6,1,1,296,64,110,0,0,0,0,0,2008,46,46,46
"369","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","TA","TA","TA","No","LwQ","Unf","Gd","Y","SBrkr","TA","Typ","Gd","Fin","TA","TA","Y",NA,"5","6",20,78,7800,200,540,0,728,1268,1268,0,0,1268,0,0,1,0,2,1,7,1,1,244,0,98,0,0,0,0,0,2010,56,56,56
"370","RL","Pave","Lvl","Corner","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Detchd","WD","Normal","N/A","N/A","N/A","I","IR1","AllPub","Gtl","TA","Gd","TA","TA","No","ALQ","Rec","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"5","7",20,70.0499583680267,9830,0,72,258,733,1063,1287,0,0,1287,1,0,1,0,3,1,7,1,2,576,364,17,0,0,182,0,0,2010,13,51,4
"371","RL","Pave","Lvl","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","TA","Typ","TA","RFn","TA","TA","Y",NA,"6","5",60,70.0499583680267,8121,0,0,0,953,953,953,711,0,1664,0,0,2,1,3,1,7,1,2,460,100,40,0,0,0,0,0,2006,6,6,6
"372","RL","Pave","Lvl","Inside","ClearCr","Feedr","Norm","1Fam","1.5Fin","Gable","CompShg","WdShing","Plywood","None","CBlock","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA",NA,NA,NA,NA,NA,"TA","Y","SBrkr","TA","Min2","Gd","Fin","TA","TA","N",NA,"4","4",50,80,17120,0,0,0,0,0,1120,468,0,1588,0,0,2,0,4,1,7,1,2,680,0,59,0,0,0,0,0,2008,17,49,49
"373","RL","Pave","Lvl","Inside","SawyerW","Norm","Norm","TwnhsE","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","MnPrv","N/A","I","Reg","AllPub","Gtl","TA","TA","Gd","TA","No","ALQ","LwQ","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"6","5",120,50,7175,0,623,121,0,744,752,0,0,752,1,0,1,0,2,1,4,0,1,264,353,0,0,0,90,0,0,2010,26,26,26
"374","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","Attchd","WD","Normal","N/A","GdWo","N/A","IV","Reg","AllPub","Gtl","TA","TA","TA","TA","No","BLQ","LwQ","TA","Y","SBrkr","TA","Min2",NA,"Unf","TA","TA","Y",NA,"5","6",20,79,10634,0,428,180,0,608,1319,0,0,1319,1,0,1,0,3,1,5,0,1,270,66,0,0,0,0,0,0,2009,56,56,56
"375","RL","Pave","Lvl","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","BuiltIn","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"7","5",60,65,8200,0,0,0,847,847,847,1081,0,1928,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,2007,4,4,3
"376","RL","Pave","Low","Inside","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","N/A","WD","Normal","N/A","N/A","N/A","I","IR1","AllPub","Sev","Fa","Fa","Fa","Po","Gd","BLQ","Unf","Gd","N","FuseA","Fa","Maj1",NA,NA,NA,NA,"Y",NA,"1","1",30,70.0499583680267,10020,0,350,0,333,683,904,0,0,904,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,2009,30.4938361131256,87,59
"377","RL","Pave","Lvl","CulDSac","CollgCr","Norm","Norm","1Fam","SFoyer","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","TA","Gd","TA","Av","GLQ","Unf","Ex","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","5",85,57,8846,0,298,0,572,870,914,0,0,914,0,0,1,0,2,1,5,0,2,576,0,0,0,0,0,0,0,2006,8,10,10
"378","FV","Pave","Lvl","Corner","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","CemntBd","CmentBd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","IR1","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","RFn","TA","TA","Y",NA,"8","5",60,102,11143,0,0,0,1580,1580,1580,886,0,2466,0,0,3,0,4,1,8,1,2,610,159,214,0,0,0,0,0,2007,3,3,2
"379","RL","Pave","Lvl","Corner","StoneBr","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Ex","TA","Av","GLQ","Unf","Ex","Y","SBrkr","Ex","Typ","Ex","Fin","TA","TA","Y",NA,"9","2",20,88,11394,350,1445,0,411,1856,1856,0,0,1856,1,0,1,1,1,1,8,1,3,834,113,0,0,0,0,0,0,2010,0,0,0
"380","RL","Pave","Lvl","Inside","Gilbert","RRAn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","TA","Typ","TA","Fin","TA","TA","Y",NA,"6","5",60,60,8123,16,0,0,982,982,1007,793,0,1800,0,0,2,1,3,1,7,1,2,463,100,63,0,0,0,0,0,2009,9,9,9
"381","RL","Pave","Lvl","Inside","SWISU","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","BrkFace","Wd Sdng","None","BrkTil","GasA","Detchd","WD","Normal","Pave","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","No","LwQ","Unf","TA","Y","SBrkr","Gd","Typ","Gd","Unf","TA","TA","Y",NA,"5","6",50,50,5000,0,218,0,808,1026,1026,665,0,1691,0,0,2,0,3,1,6,1,1,308,0,0,242,0,0,0,0,2010,86,86,60
"382","FV","Pave","Lvl","Inside","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","New","Partial","Pave","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","Gd","Gd","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","RFn","TA","TA","Y",NA,"7","5",20,60,7200,0,0,0,1293,1293,1301,0,0,1301,1,0,2,0,2,1,5,1,2,572,216,121,0,0,0,0,0,2006,0,0,0
"383","RL","Pave","Lvl","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","Gd","TA","Gd","TA","Av","Unf","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"7","5",60,79,9245,0,0,0,939,939,939,858,0,1797,0,0,2,1,3,1,8,0,2,639,144,53,0,0,0,0,0,2007,1,1,1
"384","RH","Pave","Lvl","Corner","SawyerW","Norm","Norm","1Fam","1.5Unf","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","Detchd","WD","Normal","N/A","N/A","N/A","IV","Reg","AllPub","Gtl","TA","TA","Fa","Fa","No","Unf","Unf","TA","N","FuseA","TA","Typ",NA,"Unf","Fa","Fa","N",NA,"6","3",45,60,9000,0,0,0,784,784,784,0,0,784,0,0,1,0,2,1,5,0,2,360,0,0,91,0,0,0,0,2009,59,81,59
"385","RL","Pave","Low","Corner","ClearCr","Feedr","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","IR2","AllPub","Mod","Gd","TA","Gd","TA","Av","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Fa","Fin","TA","TA","Y",NA,"6","5",60,70.0499583680267,53107,0,985,0,595,1580,1079,874,0,1953,1,0,2,1,3,1,9,2,2,501,216,231,0,0,0,0,0,2007,15,15,15
"386","RL","Pave","Lvl","Inside","Blmngtn","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","TA","Fin","TA","TA","Y",NA,"8","5",120,43,3182,16,24,0,1232,1256,1269,0,0,1269,0,0,2,0,2,1,6,1,2,430,146,20,0,0,144,0,0,2010,6,6,5
"387","RL","Pave","Lvl","FR2","Edwards","Feedr","Norm","1Fam","1.5Fin","Gambrel","CompShg","Wd Sdng","VinylSd","None","PConc","GasA","N/A","WD","AdjLand","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","Fa","TA","TA","No","Unf","Unf","TA","Y","SBrkr","TA","Typ",NA,NA,NA,NA,"N",NA,"5","3",50,58,8410,0,0,0,658,658,658,526,0,1184,0,0,1,0,5,1,8,0,0,0,0,151,0,0,0,0,0,2006,27.4938361131256,96,10
"388","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","1Fam","SLvl","Hip","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","Detchd","WD","Abnorml","N/A","GdWo","N/A","IV","Reg","AllPub","Gtl","TA","TA","TA","TA","Av","ALQ","Unf","Ex","Y","SBrkr","TA","Typ","Fa","Unf","TA","TA","Y",NA,"6","6",80,72,7200,255,631,0,410,1041,1125,0,0,1125,1,0,1,0,3,1,6,1,1,352,296,0,0,0,0,0,0,2009,32,33,33
"389","RL","Pave","Lvl","CulDSac","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"7","5",20,93,9382,125,0,0,1468,1468,1479,0,0,1479,0,0,2,0,3,1,6,0,2,577,120,25,0,0,0,0,0,2008,9,9,8
"390","RL","Pave","Lvl","Inside","NridgHt","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","BuiltIn","New","Partial","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Ex","TA","Ex","TA","Av","GLQ","Unf","Ex","Y","SBrkr","Ex","Typ","Ex","Fin","TA","TA","Y",NA,"10","5",60,96,12474,272,1280,0,402,1682,1742,590,0,2332,1,0,2,1,3,1,9,1,3,846,196,134,0,0,0,0,0,2008,0,1,0
"391","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Detchd","WD","Normal","Grvl","MnPrv","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","Gd","No","Rec","BLQ","Ex","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","8",50,50,8405,0,241,391,229,861,961,406,0,1367,1,0,1,0,4,1,7,0,1,384,0,130,112,0,0,0,0,2008,30,108,58
"392","RL","Pave","Lvl","CulDSac","Mitchel","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","BuiltIn","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","TA","TA","Ex","TA","No","ALQ","Unf","Ex","Y","SBrkr","Gd","Typ","TA","Fin","TA","TA","Y",NA,"6","5",60,71,12209,0,690,0,114,804,804,1157,0,1961,1,0,2,1,3,1,7,1,2,560,125,192,0,0,0,0,0,2009,8,8,7
"393","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","Slab","GasA","Attchd","WD","Normal","N/A","MnPrv","Shed","III","IR1","AllPub","Gtl","TA","TA",NA,NA,NA,NA,NA,"TA","Y","SBrkr","TA","Typ",NA,"RFn","TA","TA","Y",NA,"5","7",20,70.0499583680267,8339,0,0,0,0,0,882,0,0,882,0,0,1,0,3,1,5,0,1,294,0,0,0,0,0,0,1200,2007,48,48,48
"394","RL","Pave","Lvl","Corner","BrkSide","Feedr","Norm","1Fam","1Story","Gable","CompShg","WdShing","Wd Shng","None","CBlock","GasA","N/A","WD","Abnorml","N/A","GdWo","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Rec","Unf","TA","Y","FuseA","TA","Typ","TA",NA,NA,NA,"Y",NA,"4","5",30,70.0499583680267,7446,0,266,0,522,788,788,0,0,788,0,0,1,0,2,1,4,2,0,0,0,0,0,0,0,0,0,2006,27.4938361131256,65,56
"395","RL","Pave","Lvl","Inside","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","Gd","Y","FuseA","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","6",50,60,10134,0,0,0,735,735,735,299,0,1034,0,0,1,0,2,1,5,0,1,240,0,39,0,0,0,0,0,2007,67,67,57
"396","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","Av","BLQ","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","6",20,68,9571,0,739,0,405,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,1,596,44,0,0,0,0,0,0,2010,54,54,54
"397","RL","Pave","Low","Inside","CollgCr","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","Av","Rec","Unf","TA","Y","SBrkr","TA","Typ",NA,"RFn","TA","TA","Y",NA,"5","5",20,60,7200,0,777,0,117,894,894,0,0,894,0,0,1,0,2,1,6,0,2,600,215,0,0,0,0,0,0,2009,24,37,37
"398","RL","Pave","Lvl","Inside","NAmes","PosN","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","Unf","TA","Y","SBrkr","TA","Typ","TA","RFn","TA","TA","Y",NA,"5","5",60,69,7590,288,540,0,324,864,876,936,0,1812,0,0,2,0,4,1,8,1,1,264,0,168,0,0,0,0,0,2007,45,45,45
"399","RM","Pave","Lvl","Corner","IDOTRR","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Detchd","WD","Abnorml","N/A","N/A","N/A","IV","Reg","AllPub","Gtl","TA","Fa","Fa","Po","No","Unf","Unf","Gd","Y","Mix","TA","Maj2",NA,"Unf","Po","Po","N",NA,"5","2",30,60,8967,0,0,0,961,961,1077,0,0,1077,0,0,1,0,2,1,6,0,1,338,0,0,0,0,0,0,0,2007,87,87,57
"400","FV","Pave","Lvl","Inside","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","CemntBd","CmentBd","Stone","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"Fin","TA","TA","Y",NA,"7","5",60,65,8125,100,812,0,280,1092,1112,438,0,1550,1,0,2,0,2,1,7,0,2,438,0,168,0,0,0,0,0,2009,2,3,2
"401","RL","Pave","Lvl","Inside","Veenker","Norm","Norm","TwnhsE","1Story","Gable","CompShg","BrkFace","BrkFace","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","IR2","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Ex","Typ","Gd","Fin","TA","TA","Y",NA,"8","5",120,38,14963,0,786,0,474,1260,1288,0,0,1288,1,0,1,1,1,1,4,2,2,500,120,30,0,0,224,0,0,2008,12,12,12
"402","RL","Pave","Lvl","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","TA","Gd","TA","Av","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"7","5",20,65,8767,0,24,0,1286,1310,1310,0,0,1310,0,0,2,0,3,1,6,1,2,400,0,0,0,0,0,0,0,2006,1,1,1
"403","RL","Pave","Lvl","Inside","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","Detchd","WD","Normal","N/A","GdPrv","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","Ex","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","N",NA,"5","8",30,60,10200,0,0,0,672,672,672,0,0,672,0,0,1,0,2,1,4,0,1,240,168,0,0,0,0,0,0,2008,68,68,11
"404","RL","Pave","Lvl","Corner","NoRidge","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","BuiltIn","WD","Abnorml","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Gd","Y","SBrkr","Gd","Typ","TA","Fin","TA","TA","Y",NA,"8","5",60,93,12090,650,0,0,1141,1141,1165,1098,0,2263,0,0,2,1,4,1,10,1,2,420,144,123,0,0,0,0,0,2006,8,8,8
"405","RL","Pave","Lvl","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","BuiltIn","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","Unf","Unf","Gd","Y","SBrkr","TA","Typ","TA","Fin","TA","TA","Y",NA,"6","5",60,70.0499583680267,10364,0,0,0,806,806,806,766,0,1572,0,0,2,1,3,1,7,1,2,373,0,40,0,0,0,0,0,2007,12,12,11
"406","RL","Pave","Lvl","Corner","Sawyer","Feedr","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","GdWo","N/A","II","IR1","AllPub","Gtl","TA","TA","TA","TA","No","BLQ","Unf","Ex","Y","SBrkr","TA","Min1","TA","Unf","TA","TA","Y",NA,"4","4",20,70.0499583680267,9991,0,1116,0,165,1281,1620,0,0,1620,1,0,2,0,3,1,8,1,2,490,120,78,0,0,0,0,0,2009,16,33,16
"407","RL","Pave","Lvl","Inside","SWISU","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Detchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","Ex","Y","FuseA","TA","Maj2",NA,"Unf","TA","TA","Y",NA,"6","5",50,51,10480,0,0,0,1064,1064,1166,0,473,1639,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,2008,72,72,58
"408","RL","Pave","Lvl","Inside","Crawfor","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Plywood","None","BrkTil","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"6","7",70,63,15576,0,0,0,840,840,840,840,0,1680,0,0,2,0,4,1,8,0,1,308,0,0,160,0,0,0,0,2008,48,93,32
"409","RL","Pave","Lvl","Corner","NridgHt","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","Ex","Gd","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","RFn","TA","TA","Y",NA,"7","5",60,109,14154,350,0,0,1063,1063,1071,1101,0,2172,0,0,2,1,3,1,9,1,3,947,192,62,0,0,0,0,0,2007,1,1,1
"410","FV","Pave","Lvl","Inside","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Ex","TA","No","GLQ","Unf","Ex","Y","SBrkr","Ex","Typ","Gd","Fin","TA","TA","Y",NA,"8","5",60,85,10800,100,789,0,245,1034,1050,1028,0,2078,1,0,2,1,3,1,8,1,3,836,0,102,0,0,0,0,0,2008,0,1,0
"411","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkComm","Brk Cmn","None","CBlock","GasA","Attchd","COD","Abnorml","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","Fa","TA","Fa","No","Unf","Unf","TA","Y","FuseA","TA","Mod",NA,"Unf","TA","TA","Y",NA,"5","3",20,68,9571,0,0,0,1276,1276,1276,0,0,1276,0,0,1,0,3,1,5,0,1,350,0,0,0,0,0,0,0,2009,51,51,51
"412","RL","Pave","Bnk","Inside","Gilbert","Norm","Norm","2fmCon","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","TA","TA","TA","Mn","Rec","Unf","TA","N","SBrkr","TA","Typ",NA,"Fin","TA","TA","Y",NA,"5","5",190,100,34650,0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,3,1,5,0,2,572,264,0,0,0,0,0,0,2006,51,51,51
"413","FV","Pave","Lvl","Inside","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","Stone","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","II","IR2","AllPub","Gtl","Ex","TA","Ex","TA","Av","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"7","5",20,70.0499583680267,4403,432,578,0,892,1470,1478,0,0,1478,1,0,2,1,2,1,7,1,2,484,0,144,0,0,0,0,0,2010,1,1,1
"414","RM","Pave","Lvl","Inside","OldTown","Artery","Norm","1Fam","1Story","Gable","CompShg","WdShing","Wd Shng","None","CBlock","GasA","Detchd","WD","Normal","Grvl","N/A","N/A","I","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","Gd","Y","FuseA","TA","Typ","Gd","Unf","TA","TA","Y",NA,"5","6",30,56,8960,0,0,0,1008,1008,1028,0,0,1028,0,0,1,0,2,1,5,1,2,360,0,0,130,0,0,0,0,2010,83,83,60
"415","RL","Pave","Lvl","CulDSac","SawyerW","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","IR2","AllPub","Gtl","Gd","TA","Gd","TA","No","BLQ","GLQ","Ex","Y","SBrkr","Gd","Typ","TA","Unf","TA","TA","Y",NA,"7","5",60,59,11228,0,50,531,499,1080,1080,1017,0,2097,0,1,2,1,3,1,9,1,3,678,196,187,0,0,0,0,0,2008,15,15,15
"416","RL","Pave","Lvl","Inside","Gilbert","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","TA","Gd","TA","Av","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"Fin","TA","TA","Y",NA,"7","5",20,73,8899,0,24,0,1316,1340,1340,0,0,1340,0,0,2,0,3,1,6,0,2,396,100,30,0,0,0,0,0,2007,0,0,0
"417","RL","Pave","Lvl","Inside","Sawyer","Norm","Norm","1Fam","2Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","Unf","TA","Y","SBrkr","TA","Typ","TA","Fin","TA","TA","Y",NA,"6","7",60,74,7844,203,209,0,463,672,672,728,0,1400,0,0,1,1,3,1,6,1,2,440,0,0,0,0,0,0,0,2006,28,28,28
"418","RL","Pave","Lvl","Inside","Crawfor","Feedr","Norm","1Fam","2Story","Hip","CompShg","Wd Sdng","Stucco","None","BrkTil","GasW","Detchd","WD","Normal","N/A","N/A","N/A","IV","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","BLQ","Unf","TA","N","FuseA","TA","Typ","Gd","Unf","TA","TA","N",NA,"6","6",70,86,22420,0,1128,0,242,1370,1370,1254,0,2624,1,0,2,1,4,1,10,1,3,864,0,0,0,0,0,0,0,2007,89,89,57
